"individuo","outfit","z.outfit","infit","z.infit","Zh"
87,1.11349326014387,0.398542102073048,0.944760415827055,-0.198574470672118,0.0728839527391456
88,1.02598884807575,0.212832676140426,1.1440628643503,0.676897338130585,-0.491475961050417
89,0.836391810414419,-0.909346889207119,0.861809161599591,-0.935267223869248,0.933169868117928
90,0.894978896223543,-0.510514579290711,0.944154774204512,-0.297865437063237,0.414703260741787
91,0.68355317512105,-0.59420893801622,0.959180620658786,-0.108042300122777,0.408732057979166
92,1.26380265160968,1.24314107851815,1.18327504037913,1.02585069590348,-1.10803214877671
93,0.950887829506617,-0.159032406649268,0.961316589603976,-0.205531993703993,0.231217401863263
94,0.886866047347496,-0.118408290282088,1.07572268989988,0.416695435903864,-0.155505699318273
95,0.948288671980975,-0.000478003650112524,0.847309543061899,-0.743674174750547,0.567365953739608
96,0.871595067576285,-0.352018948972712,0.979290506505154,-0.0594085472309292,0.221658437186853
97,0.697877708525195,-0.416087742511871,0.945970197250613,-0.137764732447159,0.353707382883262
98,0.864742916940518,-0.00836737277472249,0.87621335902803,-0.348804595949423,0.321467452250036
99,0.766896122143471,-1.13390965888399,0.81759676206589,-1.22790150259251,1.18506400209941
100,1.01516070019112,0.143364611780533,0.990339021439624,-0.0098002185799657,0.020154484084434
101,1.1782266669546,0.709870645370509,1.08393987080982,0.548800266219644,-0.605612954222951
102,0.733855147715557,-1.04836495445819,0.821169935827459,-1.17046049563316,1.14093261701289
103,0.995371150198132,0.0443263759982425,1.0019591219427,0.0630625992705499,-0.0102467774416484
104,1.04261568809564,0.291910595067524,1.03393161257606,0.268651243801665,-0.228871730495578
105,0.737078405924286,-0.759817284558988,0.870293134679513,-0.672991681794772,0.760069715247133
106,0.659929191512417,-1.95491073795787,0.707477732282839,-2.16807201868286,1.94437065600071
107,0.792471851978414,-0.757530546443427,0.819223777565196,-1.11558035607538,1.00307446386016
108,0.322000418393337,-0.367293703361199,0.663410786033404,-0.620395612268245,0.765672492904712
109,0.969235911010166,-0.114518276177219,1.00119588836641,0.0578632436275178,0.0494360735020422
110,0.705538336378059,-1.66596806540041,0.764062365681518,-1.71741994777628,1.61551953525864
111,0.656303830270149,-0.504143346099708,0.901406727703767,-0.317366297635155,0.50069700868179
112,1.36992260898448,1.00269745880313,1.21323648912927,1.0572934700175,-1.11170495730419
113,1.45985397783679,1.37842095659439,1.15938752849723,0.907860419353586,-1.13086167214662
114,1.15262984271642,0.451282134104468,1.04006309725911,0.242718104571219,-0.253958274460077
115,1.1012675121804,0.456555186266284,1.08362939678913,0.545817937898121,-0.497970418631419
116,0.897849456470398,-0.47526119194445,0.926302287272794,-0.386696558292926,0.463836018365212
117,0.985887822194583,-0.00495589101923602,0.984286062919729,-0.0340025713266801,0.0826633508973716
118,0.287873124864913,-0.249243910845994,0.622706900940188,-0.524781202323471,0.665150162409328
119,0.587155363452104,-0.102219805395939,0.784640209666523,-0.397481380824118,0.481909046871393
120,0.932706333666541,-0.301769110930165,0.959096084692398,-0.234693816158405,0.297710695931338
121,0.614030581295154,-0.583781193118967,0.820043602145008,-0.620142105380864,0.707567586857901
122,0.60077167638613,-0.638005754529209,0.846429771667174,-0.55089348711615,0.691786475153498
123,0.75666987102584,-1.366214511884,0.809497113844863,-1.35133639646353,1.320993374999
124,0.913069485741808,-0.374145392904473,0.927642337588293,-0.36437055829713,0.4156612934243
125,1.14117704231433,0.764703496024229,1.07880305462216,0.517862910387068,-0.553118687414744
126,0.339159775851482,-0.242360663049425,0.592975958840572,-0.694625220773101,0.73718502526248
127,1.2738085882551,0.628808653843745,0.972678780482984,-0.0187517540000275,-0.115550032954313
128,0.89580029374555,0.0617981199239603,0.934232839597749,-0.124989607205053,0.192722450698562
129,0.643140052489315,-0.111261487788232,0.84654719976181,-0.284494941188876,0.389851383967427
130,1.17836049029961,0.828612902927126,1.1841677927308,1.22918515013697,-1.1423781034962
131,1.03338148557394,0.225854038188171,1.03479883918826,0.249820948629566,-0.175334016436998
132,0.573064667142655,-0.792834599774091,0.791091770784657,-0.857801899716985,0.910400262229464
133,0.603533401111626,-0.294841790086636,0.84617588418861,-0.351884474300085,0.483653069851987
134,0.550491290703377,-1.4779798843387,0.683713995704293,-1.84277839169584,1.62597933582774
135,0.322000418393337,-0.367293703361199,0.663410786033404,-0.620395612268245,0.765672492904712
136,0.858993408018074,-0.28940370862513,0.876714965945894,-0.625043627088298,0.561077696639082
137,1.08627741556313,0.49882871526316,1.05049987953638,0.352194736703665,-0.352055951870083
138,0.64227898754578,-1.86361765727642,0.696248513208835,-1.80107088272225,1.6712001220219
139,1.13002891413561,0.505385059287966,1.08770294352656,0.530832828398083,-0.53356633996367
140,1.19480140068906,1.06843499229866,1.10804315083158,0.768080636185378,-0.863112033973039
141,1.08194997550387,0.326678190307069,1.01253862547646,0.130066309662229,-0.129753327091368
