"individuo","verdadeiro","estimativa_EAP","erro_padrao","escore"
345,1.68215134145246,1.80791215405708,0.436721383583669,108
346,0.593363508099213,-0.326784404070511,0.340604908936395,71
347,1.52133250761077,1.35815452760433,0.422713324597374,100
348,0.541286862892429,0.677301476307542,0.363591282402347,91
349,-1.63113245548461,-1.70357446692236,0.340463251272419,34
350,-0.934670895464704,-0.597385191534215,0.33159763582877,57
351,0.541871313285176,-0.158074239142705,0.352245605425139,66
352,-1.09219147631977,-0.787690594180128,0.313837307164473,53
353,-0.776366300499536,-0.344609108698585,0.328006458902304,68
354,2.60539376158829,2.35866538509072,0.492295135952276,116
355,0.370533605979319,0.0866319634587584,0.340512965177736,72
356,1.60615645907995,2.45755369280293,0.50513751245466,118
357,-0.0269235287105217,-0.135304698792144,0.337650687697763,73
358,-0.205495321130504,-0.341718268675451,0.341963519175465,65
359,0.729979805438072,0.998666667454362,0.371260193137986,94
360,-0.632800689622387,-0.85039362165366,0.336995628793157,51
361,0.511581094253831,0.14488546377476,0.340338127612876,80
362,-1.01139686593942,-1.28374412150139,0.323204556259786,41
363,0.580524714950964,0.799604476869814,0.35473415799718,95
364,-0.53978099968103,-0.695782630264743,0.323421532553867,59
365,2.28895516893998,2.38357521082242,0.491691105854188,118
366,0.306349710141579,-0.0970476843882451,0.343106401071491,75
367,0.00715796711163615,-0.198367860921268,0.339142447328337,69
368,-0.456467298450057,-0.395661447427327,0.338747709005836,66
369,0.120668213321204,0.666431617504738,0.355604836056779,89
370,0.933934837438152,1.09272420637013,0.388163839989591,96
371,-1.07429283434025,-0.74430319070352,0.340222373690154,57
372,-0.126264382229453,-0.0604030858630454,0.341387602697622,73
373,0.590722312382486,0.261624925333032,0.350791536159641,81
374,-0.0510095753328082,-0.00208855030688554,0.355033517028769,76
375,0.280052587360228,0.192963056065373,0.362062492765679,79
376,0.0845609936095576,-0.109285945286395,0.349576357417028,69
377,-0.140148817567692,0.0477323118028791,0.345510082249111,78
378,-0.317062050086645,-0.544554991558322,0.342446406606006,66
379,-0.593583512398508,-1.04848273321357,0.335812819295783,49
380,-1.55579351575515,-1.45394981735545,0.353487875996817,38
381,-0.739727438589381,-1.18604349148071,0.317841147639033,40
382,-0.143701678226854,0.125412154467897,0.336655131625119,77
383,-1.98835170905991,-1.6571266381248,0.367792190893419,32
384,0.0460815547201831,-0.431790854718102,0.336733611391864,65
385,0.710468765433821,1.34321696765066,0.393694127628453,104
386,0.969553389184981,1.19513781411835,0.389954601549838,98
387,-1.23086432071784,-0.948091117248771,0.336087634917913,51
388,-0.818531176495195,-0.620503164170848,0.327320645555049,60
389,-2.44987474592454,-1.95891149723719,0.361103708544773,28
390,-0.257722549103283,-0.295750134833171,0.331789692244139,65
391,1.01770624885592,0.363043860504612,0.342513352752345,82
392,-0.416232376467551,-0.844790307385212,0.341083865577615,55
393,1.14449936617129,0.516818385329354,0.35179464944023,85
394,-1.63258797949895,-1.6417722407277,0.365682588703276,35
395,-0.56482170538398,-0.305765256158102,0.334414645576359,66
396,0.908261382143526,1.19559547556211,0.396736448735885,97
397,0.71908377546089,1.70582762089983,0.455457124996083,106
398,0.307611726914959,0.643416469596384,0.359629140825651,88
399,-0.982895725737645,-0.331302405497138,0.331687882573629,65
400,-0.473462253615785,-0.742180722851059,0.32838738152017,54
401,1.68302469006559,1.71398888500162,0.427088612274738,108
402,1.00307566641383,0.272075085028902,0.340956735978501,79
403,1.49376600489359,1.44818262718349,0.414204013027047,100
404,0.398128853909646,0.0414849539125729,0.34242412342108,72
405,1.02144581916963,1.55244169972755,0.424420075125203,103
406,-0.48422424317614,-0.759828618813492,0.336893140084461,58
407,2.95663970695035,1.98032063726626,0.455082026157278,111
408,-0.780672096329109,-0.235958446117036,0.345070384330813,70
409,0.0819788021953247,-0.321310316245231,0.330132872155712,65
410,-0.393976780621861,-0.557941276028675,0.346306372107575,60
411,0.467313547969893,0.753962406872089,0.36649780393617,90
412,-0.562526558306337,-0.322826297517019,0.326864210656416,69
413,-0.663247133995896,-0.994783431188794,0.33032457494428,51
414,0.761067744305789,0.937010328695944,0.379118422725585,94
415,0.371160802845896,0.897354371445113,0.374404555364643,94
416,1.12707572655021,1.55188877136118,0.409611565093063,104
417,-0.909150162622613,-0.450420459784817,0.353781205758197,64
418,-0.52797054636682,-0.419033014842314,0.349697624654778,66
419,-0.734304889010088,-0.873829776515779,0.343741253349099,54
420,0.585290238738592,0.927521423058303,0.388146060325942,93
421,-0.245000401996741,0.462998469969483,0.356124325453667,83
422,0.286054146490782,0.914306840544291,0.366182406638737,95
423,2.1839878736673,1.89251382817291,0.451118062021148,110
424,1.07027111698278,0.643469545397367,0.367437297854641,88
425,0.379410806042962,0.241422324002704,0.350698273608013,78
426,1.5263103879208,1.45590764569947,0.406922772551508,104
427,-0.965572424644378,-1.2373694246641,0.352307562776612,46
428,-0.236575494303085,-0.329762093824246,0.342563750792118,66
429,0.458353655235945,0.0563341188419778,0.341951609869156,75
430,0.00249410708297467,0.258615134859062,0.339668095750791,84
431,0.077356763395262,0.243211330378173,0.346404010339215,78
